call_id,customer_id,agent_id,call_duration,call_type,issue
12bfc19b-6887-41d1-82fe-00f709cdf2b0,de0eb6bd-d996-4213-91e0-79beca9cecbc,d3fe3865-39aa-489e-8f17-dfa8b1ddf166,90,Inbound,Technical Support
400753d1-ddb8-4535-b518-59269a5f750c,72ba0851-ae21-4046-af39-6fcec9fb5e3c,be2f9a54-d2b7-4ea9-a6a7-424f040e5b97,78,Inbound,Complaint
b8a05f1b-90df-45c5-91d2-d136fb170a02,65f687ee-de30-440f-b818-44ec3d03328f,93b0ed50-3087-4e18-8cb2-13407a31a418,25,Inbound,Billing Inquiry
99556782-a210-435f-9993-a7b80ac2842f,31d815e4-f943-4ae7-8616-7d85876bc11a,dfeb2a22-1ef9-44d3-bc16-6e6c58547702,5,Outbound,Technical Support
386eaa88-9b0b-4795-b790-386d9f841fe2,f675cc3d-2755-45fb-9632-1ad758d46778,c72bc976-4e21-42d3-a344-df2d2176b1dc,98,Inbound,Complaint
ed474ebf-4706-476d-9d55-06a99fda1edd,a1ccca88-46a1-4dc5-a74f-5433888d34ec,3581d02e-fc01-41f1-9896-26151ce5e2af,118,Inbound,Billing Inquiry
bc88b294-f4b3-4c1e-9ae1-38ba3f0b87d4,f840f3db-07ef-4aa0-aca6-cea0b6324bb7,4134a39c-6725-4d3b-b24d-16f70a467289,59,Outbound,Technical Support
5fa42dd6-5ce0-49ef-a7e1-56c7546bfb5c,2fec42c2-23f6-4a64-a8f1-955f453bc49b,d81406ec-e22b-4c5a-bfd9-9e0f4e5ef906,102,Inbound,Complaint
ed0478cb-8def-4100-afea-958bef5fb277,5266fbf1-15d9-43df-99f0-b9c7033f3c22,c5ade3ea-f420-47f5-8e73-ccba274acf46,59,Outbound,Complaint
b824b900-45ec-4100-975b-cda5ca8d1a19,9b35cc44-140e-43b1-94b8-a2da17b9625b,a37c38c2-8efb-4b9c-b5a7-02cb97015424,37,Inbound,Complaint
c8fbca58-8367-43b2-8fad-5c232f5e2369,1d45ab15-5a69-4989-a090-995fffca0ac9,abc3da76-7dbf-422d-8910-61d07db8f818,46,Inbound,Billing Inquiry
ab710417-2ec0-4786-b98a-7ccf42e129bc,eb32f9d9-caef-44a5-8759-9538f11432e5,b5091170-f3d3-492c-a428-f6ed75e99f37,114,Outbound,Complaint
a95e33c1-9fbb-4094-831a-7e48aa94041a,e0a5328f-4919-4825-8c92-35b71c950cdc,3f53ca14-0158-4db5-83e7-89b0431e37a6,46,Inbound,Complaint
71fd5e3d-07ee-41f8-96b6-834c636c6bfb,da145f27-b9ae-4609-b7bc-583e5c7384f7,c166caa0-624a-4b34-8a90-ce6e0371fd0a,119,Inbound,Technical Support
852d5393-202e-4c06-bc25-d6ac6bfcca7f,67ad077d-8e17-4014-a505-0cd9cf9d1639,0e09d2a7-c15c-429c-8e9b-bc6b0b3dd51b,45,Inbound,Billing Inquiry
3a66e655-142c-4437-bfcf-bde0a88116c9,bf87b2a6-88b0-432f-93fd-02a305763a72,b5091170-f3d3-492c-a428-f6ed75e99f37,18,Outbound,Billing Inquiry
581e0553-831b-4d4d-a304-19ae37ff61bc,f2f6241e-9a82-4f60-9bec-ad6945d0a23a,17081a83-b2f8-43a2-a66f-baada8e39625,91,Outbound,Complaint
7355ee38-f37a-4224-bcb3-59e3581a2d13,b2d9dc32-e278-480e-bb5a-4ee9cf2a1ce4,6bc6c08d-b557-4dca-bbd5-70f6b53f3b05,107,Inbound,Billing Inquiry
b93b7fcf-9e12-4623-9a61-b385f6a2b06c,a90376a7-067d-46fe-8e55-3213eb518b78,17081a83-b2f8-43a2-a66f-baada8e39625,55,Inbound,Complaint
1fdba600-4571-486a-8592-ee65b1e0ef70,32ed06b3-5dd1-49f7-a3e0-c55ff586dbe0,cdc0ec48-0556-469e-ad3c-de81ba11980e,37,Outbound,Billing Inquiry
31f0cce0-d462-4033-b218-3c57bfadcfc7,d4e4abcc-6fc1-4e3d-97e3-ff44369995ae,e0f659e1-0fb7-4bd6-a6c8-ffbc5ac13cd7,29,Outbound,Complaint
6223b8fe-bd03-4db1-bcad-ca2e77869ab0,c6a12a41-791d-4999-9c2e-ec1949c93507,4134a39c-6725-4d3b-b24d-16f70a467289,7,Inbound,Technical Support
184e9a1e-89b6-4cd6-8255-f18771cd1754,8c2134ad-44db-43e6-b0b1-3b5ff449bb46,0036cea4-ac15-4a2c-9bbf-abc9e6dcf23d,115,Inbound,Complaint
95d0c92b-9183-4f62-985b-da3cd5481fbb,bc2ee52d-c117-4ea7-8c1d-c7278a557a16,3581d02e-fc01-41f1-9896-26151ce5e2af,22,Outbound,Billing Inquiry
f916e8cc-f354-4615-9585-1733674ecb2d,4741f76a-49a9-4537-b988-ed57121ce549,a69f0b18-bfc9-49cf-a51a-1c3c530782ef,111,Outbound,Complaint
31c3fd71-1d40-481b-8c45-2eda6a085763,cfbf79c8-475f-4dd9-b6fe-1fe9fcd99255,17081a83-b2f8-43a2-a66f-baada8e39625,120,Inbound,Technical Support
ebf4ffe6-0f2f-487c-97f0-126faeaf12e6,454f9368-9628-402a-b591-4985adf71532,196850dc-85fd-4b40-946b-d740b9b38fad,113,Outbound,Billing Inquiry
7190fff1-3d99-40cc-a6ce-4b19b87bdd25,5edc2945-44ac-4100-823f-36ccc68dadf5,4214abf1-e081-4cc9-a412-af9900c6c8c8,86,Outbound,Technical Support
b8609468-24ee-4141-856d-4aebb8b9d7a1,60fea7e3-08d2-48e4-afdd-706b26f2032b,cdc0ec48-0556-469e-ad3c-de81ba11980e,105,Inbound,Billing Inquiry
25f336ac-2383-4e01-8e84-bd42185e69f3,cd091cbd-e666-4925-8b60-8f7a022985a2,916aa20a-d2ec-4fcc-91f7-bc947ae90b32,31,Outbound,Billing Inquiry
d0c5e8a7-328e-4951-b3e3-7d3d3ac13a62,f31ed155-08d3-47fb-84ff-7aa5e0ae7e19,a20fcb4e-17b0-406e-bd1b-0670fc0807ae,66,Outbound,Billing Inquiry
8934770f-ecb4-40f9-91a4-59123bea938b,5ca307a6-3124-4fdf-9d89-0a5b3bf53f45,1d3897e7-385a-44ca-bdd3-2d059d232b63,88,Outbound,Billing Inquiry
033dd4ab-39df-43a2-b962-7dbd4a2ca6ba,bf8a86a9-8434-4717-8806-462205ef93d7,913010a2-ce37-4a94-a11c-59c186aad3d4,96,Outbound,Complaint
1ec22a45-86f3-41f9-bd18-d651f33dcfba,93631559-c0b5-432a-ba24-f4c0f0d71f2f,a103ccbd-1229-4a95-a358-c1b7f59ec7c4,81,Outbound,Complaint
3767ee03-5656-4e84-8252-0757ef4e3dfb,9c67ee61-7549-45db-a47f-fbe5e201a08b,268167a9-318b-4de3-9519-73da88f6e556,37,Inbound,Billing Inquiry
f8ff93e9-add6-451c-9ca4-8dbec856bedf,41a9a8b9-4444-4ab5-943a-c59ca955a9aa,5210d273-41c2-4ffd-bf0a-d53de8a7d53c,10,Outbound,Complaint
10202e1b-5d3f-4ff5-889d-0de70155b64b,da38802e-a263-40ea-95ce-ed6c79ff6ebe,726eaa1f-a1df-4387-8187-84a45e5ff524,101,Inbound,Technical Support
3b92928e-3c75-45d5-bd4e-3dbe3f2ea6d7,4ca0d737-1bd6-4bad-b21f-e56a6a99e232,6cac15f0-eeb7-4622-aa6b-59fea2188e2d,16,Outbound,Technical Support
59da7e36-d45f-47ca-a290-eecc5c726ed1,b22c3244-ebb9-4ede-b4ad-5477aaed30de,a69f0b18-bfc9-49cf-a51a-1c3c530782ef,7,Inbound,Technical Support
9a1640b7-28ee-4a6b-b446-5a5eacbe302f,ed7bae4f-ffc9-4d87-9ed0-294de4a07c68,a103ccbd-1229-4a95-a358-c1b7f59ec7c4,119,Outbound,Technical Support
8d7dd328-e49c-4e80-ae03-bcd32e3335dd,558a4383-10b6-4de6-81fb-6fecf604291c,4e1d3db2-effe-4e76-9c8d-1476880ae9b4,44,Outbound,Billing Inquiry
48d5d213-0c1a-423f-b3da-8b4d7d7fbe93,690d8ccc-e22e-4c29-8337-be1c17a396aa,3d1da085-3872-47cf-8ac9-d07087b223fd,37,Outbound,Complaint
0f20b621-2447-4dcd-a742-2c434b935ace,0b607724-6f83-4951-9aff-5e38d1256577,cdc0ec48-0556-469e-ad3c-de81ba11980e,95,Outbound,Complaint
c5485e28-777b-454a-a64e-e29d24c62de6,9d83aba0-655a-46e3-a8f3-5edd278f39fc,459989f1-7bcc-4ef1-b752-755dddf5fa71,41,Inbound,Complaint
7836d173-02cc-41d4-a03d-4392fbd1c724,fcf6031c-9259-4e50-9701-e8da7f07a6e8,56cf782e-9c36-4575-b0f8-73752238f153,99,Inbound,Technical Support
5a8aad79-1dae-48f3-98f6-1af44ba01536,368e2b35-8f56-48cc-b069-dee63b29a79f,73ab41ee-09d5-4155-9860-d6949d052ac1,25,Inbound,Complaint
eb6d503c-1d65-4cb9-95bd-6dd13ceb8e7a,4601b17a-6b71-48c4-a4de-323e265b4ee0,a20fcb4e-17b0-406e-bd1b-0670fc0807ae,27,Outbound,Billing Inquiry
267df7e4-ed17-4c4e-a822-57a9bc4acaa5,eb3294ed-8f7b-46cb-8c39-f4e4e615be95,57865912-7afd-47f1-80b5-b6e91cf7fbb1,13,Inbound,Billing Inquiry
f39b6692-9aac-404f-9e4a-29772f0a9c5a,83014e13-cfd4-4d00-943c-9a60190413ca,7debed33-e02c-4fe3-8ab0-2a33d00ee630,118,Inbound,Technical Support
d906d9e9-61d3-4e7b-9a44-2af5b9226b07,05658497-618d-4684-8e50-7b5238f9ac33,726eaa1f-a1df-4387-8187-84a45e5ff524,96,Outbound,Billing Inquiry
