call_id,customer_id,agent_id,call_duration,call_type,issue
9ab6b3c4-6627-4ba2-95b9-2e1ecfe9cd74,509525a1-27dc-44ca-b413-065511e07ae6,10334282-8604-421f-91de-3ae3f3418005,51,Outbound,Technical Support
5312e7f7-89fc-481d-aaf5-0c91ed478974,02b44bba-038f-465c-8cec-568d07abbbb3,31431898-a89d-4db3-b07f-394aedfd3d84,61,Outbound,Technical Support
3faa7380-0916-45e3-bb80-a54bb9eb7854,a93069f4-7742-421a-a500-94ea9c139f9f,966d5b90-ed4b-47a1-b6b9-9bad9162d6fe,56,Outbound,Technical Support
9a427078-051d-44a5-b91d-eb60200ea682,e7eeb0d1-d210-4c33-9170-345bd7dc0a04,e4e90091-6c3c-44e8-89c1-c2a6ab851b15,66,Outbound,Technical Support
a588c541-ec59-49e0-a982-8eaa05d781aa,42c005e2-06a0-408c-a9fb-f83fa3a4a81f,1d3897e7-385a-44ca-bdd3-2d059d232b63,83,Outbound,Billing Inquiry
2146d0c0-3749-409f-8e62-f8f9483a7e75,b6cca896-9e6b-4a40-ab5e-4841317ff822,a8c40727-659f-48b8-9bb5-ba600f9be256,6,Inbound,Billing Inquiry
b5983bcd-23b5-4b8a-803a-708ecfe83cf4,c1866102-af71-4beb-bc0b-88b45e95fa41,1be01460-850c-4608-9a30-49158364609e,73,Outbound,Complaint
fb55ee72-e02c-4da2-9d13-2c9d0043a568,a22a54ee-ed1c-487d-a514-6428cad1f769,5210d273-41c2-4ffd-bf0a-d53de8a7d53c,110,Outbound,Billing Inquiry
502cb0e4-77fd-4503-96f5-42761404410a,6705623f-d4e2-4d1e-9732-b04b38bbbfd0,916aa20a-d2ec-4fcc-91f7-bc947ae90b32,61,Inbound,Billing Inquiry
86ec50af-ad52-48ab-b0c8-7a30b85bebd8,43d1a980-8402-4bd1-b5f3-886857018ce5,726eaa1f-a1df-4387-8187-84a45e5ff524,71,Outbound,Technical Support
ed56c43c-6880-4bc4-9b6c-3bba8dd7b982,7c16e0a4-aef0-445d-b84b-cdd00d9188c8,1bd938f9-17a4-4dc5-85ae-c41e4cdfab28,112,Outbound,Billing Inquiry
a6019be9-8637-44e2-a691-dce4b04e4a76,403e9c32-b372-4956-ad95-be191602ff58,6fde23ad-9c0d-476c-99f1-8f4fc274fa15,66,Inbound,Technical Support
348a603b-c57d-4518-98b6-4e5fc8775348,73ef7476-dcdc-45e0-97f7-a05315d20c9a,3581d02e-fc01-41f1-9896-26151ce5e2af,11,Outbound,Technical Support
7a55af50-11ff-4c5e-9ef5-4df2ccb70731,f6f20ae4-b61e-4dd7-8f2e-c854fc78c670,98874388-74d8-4b81-b369-98c57ae27b36,62,Outbound,Billing Inquiry
85c2572e-2079-4fca-a47d-fc382203845e,83f8fccf-301c-4975-99ba-adb1a2e3fbee,0158332f-12e1-480d-a60a-66e97b616d2d,7,Outbound,Billing Inquiry
16367ba8-4c64-404f-aad7-954204a4af00,54975abd-7729-4f32-99a7-a04759fca73f,952d20f1-dc78-4aad-83f8-dfe1e01a83e0,95,Inbound,Billing Inquiry
223237f8-4052-40e2-84ac-ef3410f017fc,d189af6c-2b99-4c06-a485-b8988e1ceda1,0980b2ce-017c-41de-904a-972c168ae274,73,Inbound,Billing Inquiry
380cf7bb-d6e2-4ca5-a62f-a592e52f506b,ccc23fb3-35ea-45e4-9e9e-e3fc69f07f55,8ef2520f-905d-41b0-9b68-1666c7e5a6fd,16,Inbound,Complaint
f3c663f2-8a30-405c-bf8f-b493fa213137,2f993576-4230-4266-83ae-4bc8b4f0d509,48e9a1cd-d197-4b4d-a62f-6c8a1608bfc0,97,Inbound,Technical Support
87782828-3bb5-47ab-9f10-b27404414d72,86480b8b-9a2f-471d-b118-f310cef545d0,10313bde-e344-47be-a755-210f03347030,41,Outbound,Billing Inquiry
f235a028-69b7-4c4e-9d57-32ed0d203735,5e74bb13-d3ca-4a0f-9828-2ad7ed2830f5,4134a39c-6725-4d3b-b24d-16f70a467289,64,Outbound,Complaint
57b31e3d-d6e8-4628-95fe-ac8296b94f35,a75e8f6c-0584-4798-951b-b8fd4acd49fa,4da959df-0c2f-4ba7-954e-bfd99639c8d2,54,Inbound,Complaint
2c31d16f-ba9f-41e6-ac8e-11ab85f6a5b4,4ebf760e-a582-4cda-b61c-8cc6d306d0ac,93b0ed50-3087-4e18-8cb2-13407a31a418,46,Outbound,Complaint
0aa0f437-e6ee-48db-91a4-455cce8ba840,cbfe62a0-b9fa-4413-8fbe-8cd608636fbc,4214abf1-e081-4cc9-a412-af9900c6c8c8,81,Inbound,Billing Inquiry
7beca200-0fdb-4912-8819-aa9a22c7c57a,cd89c777-e299-4d49-b94a-7c895c3be1a5,4134a39c-6725-4d3b-b24d-16f70a467289,59,Inbound,Billing Inquiry
755e7518-7c85-46de-9633-de7a579d1c02,a18313d0-df2d-4a3d-9fd8-949615adecef,7debed33-e02c-4fe3-8ab0-2a33d00ee630,67,Inbound,Technical Support
45f8f039-8c5d-4ded-8e25-45da3d2ee416,70b2aba3-ca8e-49df-8fd9-f75539c4da5f,f7c23f05-7f10-45d5-8a61-3c67201fcff4,27,Outbound,Technical Support
ca0b2186-0af6-40f3-af2d-62288499ad9f,76945d2b-14f0-4e22-8ab3-39e756f375f6,bc59a0f4-f884-4b96-971a-4a51b85a2625,25,Inbound,Technical Support
cd0178d1-6697-4752-a6b5-d20912795c6f,18b708c8-08d3-4b01-8f7d-82b55837a9cb,5210d273-41c2-4ffd-bf0a-d53de8a7d53c,32,Outbound,Complaint
ffdba901-5229-484d-bd24-129e8b7f2ead,00c064c5-3b14-491b-8314-e987e67503a7,67049da3-3a2d-4e4d-81b7-6d5b7f60df61,63,Outbound,Billing Inquiry
02a9c474-d4a4-4366-95c3-95d1e34f564d,4486aa0b-84b2-41de-b94a-fe1221f23904,b5091170-f3d3-492c-a428-f6ed75e99f37,53,Inbound,Complaint
84dc4ce8-001c-4dc1-a3cd-709f6c577f37,3e103370-8faf-45f9-80f7-b8052682bb52,48e9a1cd-d197-4b4d-a62f-6c8a1608bfc0,118,Inbound,Billing Inquiry
962c3d79-c513-4af0-9ccf-8e593410f283,f43e97ea-19fe-41bb-b6b5-74813df772ef,78f1d66c-4d27-4503-bc98-2f76c07b67a5,84,Outbound,Technical Support
a5f42209-8e39-456f-aafd-0ce3e68f6380,92d43d56-f4ff-4b50-9cec-7da5466703af,17081a83-b2f8-43a2-a66f-baada8e39625,25,Outbound,Complaint
78784667-2980-414f-b21c-e2667b70b969,60ca8b8e-0ead-485e-a75a-e67b46547a5f,cdc0ec48-0556-469e-ad3c-de81ba11980e,7,Inbound,Complaint
ad2d284f-6e01-4e54-984e-fb6ec371eb40,7d808987-e286-41a2-80d4-4ade8c81e154,ead24ec8-353f-48c9-89d3-5f239f670221,15,Outbound,Billing Inquiry
9867cb38-d5d5-44c4-823b-e47f4f3d4440,2e665d28-753d-414b-99aa-12dc74f98c11,3914f459-1d92-4918-9c6b-2048735564a9,89,Inbound,Billing Inquiry
5d38cb00-b1e4-4376-9216-cbc295c72701,de4d2368-91fa-459c-8665-47eb66d5fcb6,740bd783-2ae5-4123-9a1b-3acca4622b3b,115,Inbound,Complaint
aa3ba92a-822a-4cb9-91c7-3829fee61e89,78a31e6a-cb56-4e96-8c35-a44179d3684b,a4a58475-81ef-4ac2-8158-d41b2749cf26,40,Outbound,Complaint
c96644f2-641f-43c0-b1b5-19e222dcfca2,d6584444-aec4-4fc7-a178-6c9b43ce5cc6,e4e90091-6c3c-44e8-89c1-c2a6ab851b15,85,Outbound,Technical Support
8dce05e8-c8f7-4140-bd33-4cbb651c71c5,84acc90b-fcf2-432e-9466-43b34a4d947c,56cf782e-9c36-4575-b0f8-73752238f153,29,Outbound,Billing Inquiry
