call_id,customer_id,agent_id,call_duration,call_type,issue
d8ee7381-1f03-41a0-83a9-266f9bbc201a,b827469f-b900-484e-b108-f6a74b686e14,f3480c69-734c-446c-97bb-f1b3c82431ee,40,Inbound,Billing Inquiry
7fc1c79b-8ab7-4787-87f5-da86d89b2741,cad6c74f-c0d3-4299-ab4c-f1d733213d9b,6bc6c08d-b557-4dca-bbd5-70f6b53f3b05,37,Outbound,Billing Inquiry
db355ac4-d452-4284-a65f-127603bb59bb,7345f777-f4e7-4bb7-8272-403550fd8fc6,2a0704d4-0c3b-41a0-81f5-6e7fb71e93aa,19,Inbound,Billing Inquiry
24996c86-b137-4a34-b5fc-d2b6921215de,261828c8-2696-4509-9e13-ded7fe496e7e,a2bab0a1-59e3-4e1c-830a-1940c8f6203c,90,Outbound,Billing Inquiry
6b79f54c-faf2-4ae8-8a92-a4ef1202e2c6,b4f2e506-9325-415f-95f3-0e9fe0f068df,a897e3ca-28e4-4866-ac84-d753b0e14f6f,2,Inbound,Billing Inquiry
b97e2a1c-a80d-4b97-b741-f6501a1731de,62fec152-5a2b-4759-a201-73423370773b,e8fd0e68-ebe4-4ed8-ae45-7e4a6778afe2,69,Inbound,Complaint
6230a8ef-6654-4559-9abb-eca8cb176985,1294d527-2ff6-40d2-955e-6223bcc9cb65,a103ccbd-1229-4a95-a358-c1b7f59ec7c4,11,Inbound,Complaint
7d9303f0-1cb4-4cb3-89e9-c922612bd6ae,6b1d85c6-d67e-4e22-9408-2090701214e7,f7c23f05-7f10-45d5-8a61-3c67201fcff4,30,Outbound,Complaint
c010c5d3-3d92-4ee3-ac1a-5605270dd408,3e22044c-48dd-42eb-84ab-c912f5cc219d,6cac15f0-eeb7-4622-aa6b-59fea2188e2d,53,Outbound,Technical Support
761afea3-4e27-4b9d-868c-c138a2fbcdd4,0a58795f-a527-4b6f-b885-1f84f14434e4,fc50701d-27f3-4f58-9374-8fba4bd55859,20,Outbound,Complaint
60141d46-4734-4b0f-8956-4f06a0328328,ef803443-83f1-40a4-9a19-76bfbc9cea86,feee9e3b-e83f-4435-aaad-440da35d84e7,47,Inbound,Complaint
b68eb934-8655-4fd7-aa1e-1073bb6d9da0,a97ec9c1-6cc9-4d42-a24a-37ec12ebe9a1,3dcc4561-43d1-41db-8e46-a90c2138161b,92,Outbound,Billing Inquiry
c36a1908-75c0-4d83-8831-10899f3c340b,d4203069-b39a-439c-8417-8d5d0e42fe50,8c308fe2-8137-477f-8e7e-815fb6564d1f,31,Inbound,Technical Support
2a10f63d-882f-4eab-b64b-bbd608ad7db7,9bc9a79e-90c0-4773-8dba-3112e6aa7375,393571af-4edd-42e5-a2e7-a24467dc98e9,90,Outbound,Billing Inquiry
08f94f78-b8f2-4118-81f1-c96143242ede,c5c4c66a-b67f-46e4-a02c-ff490813895b,193fd1ea-38c4-486a-81bb-f7849af04176,53,Outbound,Billing Inquiry
f08b0afa-9b95-4588-8226-5d992671c1f3,0ca7027e-2185-424d-aadf-841b0f1d1dda,5292777e-08d4-4481-a741-910b46005758,2,Outbound,Complaint
ad90020e-22b5-4027-931d-ecc24d00d1de,e0a7d558-7d9f-4d75-b184-78c9813b38ca,5f4cfdc6-7305-4d88-a015-9fab40a38315,105,Inbound,Complaint
781f7d74-7157-4a54-92e4-8d6409b2cfc1,1bf2c7d1-fd71-4c8d-b8bf-59de748e55f5,d833e03c-2d5c-4e51-a089-2af95c6befdb,116,Inbound,Technical Support
821a7423-ca0c-460f-85cb-1d1c359fb8b1,f2535e21-93f7-4103-93a9-643f4b540f1f,0dc2c0d1-974e-4a56-bde0-80833ba3f683,72,Outbound,Complaint
579d0fe4-bdd1-4e96-96cd-721524d2a6b4,d6295def-692b-4ce5-b840-363527710d8d,5dbb965f-a1c5-4566-9078-dc8a3f2c12f2,38,Outbound,Complaint
7abe514d-e185-4a21-adaa-4543a29cbf59,6f35c0fe-1da5-41ed-a1c2-07bdfe0494e1,a37c38c2-8efb-4b9c-b5a7-02cb97015424,37,Outbound,Technical Support
714d2e0d-4a18-4b83-8900-3d727cfe8014,2aef5432-5cfa-43f1-b246-7067e88aedf3,d4b12096-e75d-4c92-aee9-e0c854a01e78,88,Outbound,Billing Inquiry
1623f725-e71b-464e-92a2-ce78b13f2b0c,379e2203-743e-4127-9ef1-a78ce0b3d059,07e30ec1-6bf2-4b0d-ba8d-5673e585fe00,90,Inbound,Billing Inquiry
9a380650-19e2-4475-8e69-7a7ded08af1e,13636cfe-869b-44b2-aa8d-648f0b5858cd,d833e03c-2d5c-4e51-a089-2af95c6befdb,2,Inbound,Complaint
5119ad48-58c0-40d1-ad4a-aef00382b63c,5f885488-587e-489d-b281-b2fcfc90eba4,bc59a0f4-f884-4b96-971a-4a51b85a2625,45,Outbound,Technical Support
